ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Biden,12/20/2019 12:00:00 AM,$0.64,$0.64,$0.61,$0.61,10
O'Rourke,12/20/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/20/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/20/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/20/2019 12:00:00 AM,$0.19,$0.19,$0.19,$0.19,15
Warren,12/20/2019 12:00:00 AM,$0.03,$0.08,$0.03,$0.08,1
Klobuchar,12/20/2019 12:00:00 AM,$0.03,$0.04,$0.03,$0.03,77
Steyer,12/20/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/20/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,2
Buttigieg,12/20/2019 12:00:00 AM,$0.15,$0.15,$0.15,$0.15,14
Gabbard,12/20/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/20/2019 12:00:00 AM,$0.04,$0.04,$0.03,$0.03,1
Biden,12/21/2019 12:00:00 AM,$0.61,$0.61,$0.59,$0.59,8
O'Rourke,12/21/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/21/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/21/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/21/2019 12:00:00 AM,$0.19,$0.21,$0.19,$0.21,174
Warren,12/21/2019 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,0
Klobuchar,12/21/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,10
Steyer,12/21/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/21/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Buttigieg,12/21/2019 12:00:00 AM,$0.15,$0.15,$0.15,$0.15,0
Gabbard,12/21/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/21/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,124
Biden,12/22/2019 12:00:00 AM,$0.59,$0.59,$0.58,$0.59,37
O'Rourke,12/22/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/22/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/22/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/22/2019 12:00:00 AM,$0.21,$0.21,$0.20,$0.20,14
Warren,12/22/2019 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,1
Klobuchar,12/22/2019 12:00:00 AM,$0.03,$0.04,$0.03,$0.03,125
Steyer,12/22/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/22/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,102
Buttigieg,12/22/2019 12:00:00 AM,$0.15,$0.15,$0.10,$0.10,55
Gabbard,12/22/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/22/2019 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,2
Biden,12/23/2019 12:00:00 AM,$0.59,$0.61,$0.55,$0.61,18
O'Rourke,12/23/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/23/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/23/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/23/2019 12:00:00 AM,$0.20,$0.20,$0.20,$0.20,240
Warren,12/23/2019 12:00:00 AM,$0.08,$0.08,$0.06,$0.06,25
Klobuchar,12/23/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,100
Steyer,12/23/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/23/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,15
Buttigieg,12/23/2019 12:00:00 AM,$0.10,$0.13,$0.10,$0.10,36
Gabbard,12/23/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/23/2019 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Biden,12/24/2019 12:00:00 AM,$0.61,$0.61,$0.59,$0.59,34
O'Rourke,12/24/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/24/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/24/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/24/2019 12:00:00 AM,$0.20,$0.21,$0.20,$0.20,11
Warren,12/24/2019 12:00:00 AM,$0.06,$0.06,$0.04,$0.04,1
Klobuchar,12/24/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Steyer,12/24/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/24/2019 12:00:00 AM,$0.03,$0.04,$0.03,$0.03,16
Buttigieg,12/24/2019 12:00:00 AM,$0.10,$0.10,$0.10,$0.10,5
Gabbard,12/24/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/24/2019 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Biden,12/25/2019 12:00:00 AM,$0.59,$0.59,$0.58,$0.58,100
O'Rourke,12/25/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/25/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/25/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/25/2019 12:00:00 AM,$0.20,$0.20,$0.20,$0.20,6
Warren,12/25/2019 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Klobuchar,12/25/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Steyer,12/25/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/25/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,1
Buttigieg,12/25/2019 12:00:00 AM,$0.10,$0.11,$0.10,$0.11,17
Gabbard,12/25/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/25/2019 12:00:00 AM,$0.02,$0.03,$0.02,$0.03,27
Biden,12/26/2019 12:00:00 AM,$0.58,$0.58,$0.56,$0.56,74
O'Rourke,12/26/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/26/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/26/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/26/2019 12:00:00 AM,$0.20,$0.21,$0.20,$0.21,2
Warren,12/26/2019 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,15
Klobuchar,12/26/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,40
Steyer,12/26/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/26/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,15
Buttigieg,12/26/2019 12:00:00 AM,$0.11,$0.12,$0.11,$0.12,33
Gabbard,12/26/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/26/2019 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,17
Biden,12/27/2019 12:00:00 AM,$0.56,$0.58,$0.55,$0.58,85
O'Rourke,12/27/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/27/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/27/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/27/2019 12:00:00 AM,$0.21,$0.21,$0.20,$0.20,129
Warren,12/27/2019 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Klobuchar,12/27/2019 12:00:00 AM,$0.03,$0.04,$0.03,$0.03,52
Steyer,12/27/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/27/2019 12:00:00 AM,$0.03,$0.05,$0.03,$0.04,579
Buttigieg,12/27/2019 12:00:00 AM,$0.12,$0.13,$0.11,$0.13,89
Gabbard,12/27/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/27/2019 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Biden,12/28/2019 12:00:00 AM,$0.58,$0.58,$0.55,$0.55,26
O'Rourke,12/28/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/28/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/28/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/28/2019 12:00:00 AM,$0.20,$0.22,$0.20,$0.22,144
Warren,12/28/2019 12:00:00 AM,$0.05,$0.06,$0.05,$0.06,36
Klobuchar,12/28/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,15
Steyer,12/28/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/28/2019 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,30
Buttigieg,12/28/2019 12:00:00 AM,$0.13,$0.13,$0.13,$0.13,0
Gabbard,12/28/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/28/2019 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,1
Biden,12/29/2019 12:00:00 AM,$0.55,$0.57,$0.55,$0.56,26
O'Rourke,12/29/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/29/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/29/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/29/2019 12:00:00 AM,$0.22,$0.22,$0.20,$0.21,141
Warren,12/29/2019 12:00:00 AM,$0.06,$0.14,$0.06,$0.14,739
Klobuchar,12/29/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,70
Steyer,12/29/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/29/2019 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,54
Buttigieg,12/29/2019 12:00:00 AM,$0.13,$0.13,$0.12,$0.13,115
Gabbard,12/29/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/29/2019 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,2973
Biden,12/30/2019 12:00:00 AM,$0.56,$0.56,$0.56,$0.56,1
O'Rourke,12/30/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/30/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/30/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/30/2019 12:00:00 AM,$0.21,$0.22,$0.21,$0.22,26
Warren,12/30/2019 12:00:00 AM,$0.14,$0.14,$0.12,$0.13,37
Klobuchar,12/30/2019 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,0
Steyer,12/30/2019 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
